store_id	正式店名	店名かな	別名・旧名	施設区分	大ジャンル	小ジャンル	都道府県	市区町村	住所	緯度	経度	最寄駅・交通	電話番号	公式URL	食べログURL	GoogleマップURL	営業状態	予約区分	昼予算	夜予算	最終確認日	確認状態	備考
FOD-1179	とんかつ檍のカレー屋いっぺこっぺ			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 蒲田駅			https://tabelog.com/tokyo/A1315/A131503/13178494/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13178494 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1180	スパイスカフェ			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 押上駅			https://tabelog.com/tokyo/A1312/A131203/13002935/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13002935 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1181	コチン ニヴァース			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 西新宿五丁目駅			https://tabelog.com/tokyo/A1304/A130401/13056242/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13056242 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1182	インディアンレストラン アールティ			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 岩本町駅			https://tabelog.com/tokyo/A1310/A131001/13091984/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13091984 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1183	ヨゴロウ			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 国立競技場駅			https://tabelog.com/tokyo/A1306/A130601/13076645/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13076645 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1184	ベジキッチン			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 仲御徒町駅			https://tabelog.com/tokyo/A1311/A131101/13168026/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13168026 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1185	バンゲラズ キッチン			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 有楽町駅			https://tabelog.com/tokyo/A1301/A130101/13217211/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13217211 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1186	ザ・カリ			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 御成門駅			https://tabelog.com/tokyo/A1301/A130103/13007129/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13007129 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1187	共栄堂			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 神保町駅			https://tabelog.com/tokyo/A1310/A131003/13000596/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13000596 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1188	ニルヴァーナ ニューヨーク 東京ミッドタウン			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 乃木坂駅			https://tabelog.com/tokyo/A1307/A130701/13037327/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13037327 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1189	葡萄舎			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 神田駅			https://tabelog.com/tokyo/A1310/A131002/13036906/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13036906 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1190	まめ蔵			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 吉祥寺駅			https://tabelog.com/tokyo/A1320/A132001/13005789/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13005789 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1191	旧ヤム邸  シモキタ荘			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 下北沢駅			https://tabelog.com/tokyo/A1318/A131802/13211142/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13211142 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1192	アジャンタ			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 麹町駅			https://tabelog.com/tokyo/A1308/A130803/13000438/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13000438 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1193	ネパリコ 渋谷店			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 渋谷駅			https://tabelog.com/tokyo/A1303/A130301/13116418/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13116418 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1194	アーンドラ・ダイニング 銀座			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 銀座一丁目駅			https://tabelog.com/tokyo/A1301/A130101/13136701/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13136701 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1195	サンサール 小岩店			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 小岩駅			https://tabelog.com/tokyo/A1312/A131204/13009589/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13009589 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1196	サンバレーホテル			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 三軒茶屋駅			https://tabelog.com/tokyo/A1317/A131706/13195313/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13195313 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1197	タンドールバル カマルプール			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 木場駅			https://tabelog.com/tokyo/A1313/A131303/13128960/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13128960 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1198	ロダン			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 宝町駅			https://tabelog.com/tokyo/A1302/A130203/13048485/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13048485 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1199	みのりんご			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 原宿駅			https://tabelog.com/tokyo/A1306/A130601/13108716/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13108716 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1200	カレーの店 プーさん			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 武蔵小金井駅			https://tabelog.com/tokyo/A1325/A132501/13005962/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13005962 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1201	ビートイート			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 喜多見駅			https://tabelog.com/tokyo/A1318/A131814/13196455/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13196455 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1202	イエローカンパニー 恵比寿本店			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 恵比寿駅			https://tabelog.com/tokyo/A1303/A130302/13014312/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13014312 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1203	インド料理 想いの木			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 牛込神楽坂駅			https://tabelog.com/tokyo/A1309/A130905/13023967/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13023967 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1204	ガネー舎			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 汐留駅			https://tabelog.com/tokyo/A1301/A130103/13001507/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13001507 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1205	グルガオン			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 銀座一丁目駅			https://tabelog.com/tokyo/A1301/A130101/13002457/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13002457 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1206	欧風カレー ボンディ 神保町本店			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 神保町駅			https://tabelog.com/tokyo/A1310/A131003/13000439/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13000439 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1207	東京 京橋屋カレー			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 銀座一丁目駅			https://tabelog.com/tokyo/A1302/A130202/13027104/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13027104 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1208	初台スパイス食堂 和魂印才たんどーる			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 初台駅			https://tabelog.com/tokyo/A1318/A131807/13195398/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13195398 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1209	カーン・ケバブ・ビリヤニ			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 新橋駅			https://tabelog.com/tokyo/A1301/A130103/13170211/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13170211 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1210	ビストロべっぴん舍 お茶の水			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 神保町駅			https://tabelog.com/tokyo/A1310/A131002/13198751/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13198751 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1211	奥芝商店 八王子田代城			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 八王子駅			https://tabelog.com/tokyo/A1329/A132904/13048177/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13048177 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1212	カリ～ アンド スパイスバル カリ～ビト			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 飯田橋駅			https://tabelog.com/tokyo/A1309/A130905/13186472/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13186472 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1213	デリー 銀座店			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 銀座駅			https://tabelog.com/tokyo/A1301/A130101/13002616/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13002616 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1214	ベンガル料理プージャー			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 町屋駅前駅			https://tabelog.com/tokyo/A1324/A132401/13036794/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13036794 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1215	サルマ ティッカアンドビリヤニ			飲食店	カレー	食べログ カレー 百名店 2020	東京都					東京都 品川駅			https://tabelog.com/tokyo/A1314/A131403/13037862/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー TOKYO / Tabelog ID 13037862 / https://award.tabelog.com/hyakumeiten/curry_tokyo/2020
FOD-1216	カリーハウス コロンボ			飲食店	カレー	食べログ カレー 百名店 2020	北海道					北海道 さっぽろ（札幌市営）駅			https://tabelog.com/hokkaido/A0101/A010101/1004447/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー EAST / Tabelog ID 1004447 / https://award.tabelog.com/hyakumeiten/curry_east/2020
FOD-1217	印度料理シタール			飲食店	カレー	食べログ カレー 百名店 2020	千葉県					千葉県 検見川駅			https://tabelog.com/chiba/A1201/A120104/12000109/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー EAST / Tabelog ID 12000109 / https://award.tabelog.com/hyakumeiten/curry_east/2020
FOD-1218	カレー リーブス			飲食店	カレー	食べログ カレー 百名店 2020	北海道					北海道 札幌市豊平区			https://tabelog.com/hokkaido/A0101/A010303/1000687/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー EAST / Tabelog ID 1000687 / https://award.tabelog.com/hyakumeiten/curry_east/2020
FOD-1219	スパイス・ツリー			飲食店	カレー	食べログ カレー 百名店 2020	神奈川県					神奈川県 逗子駅			https://tabelog.com/kanagawa/A1406/A140602/14053565/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー EAST / Tabelog ID 14053565 / https://award.tabelog.com/hyakumeiten/curry_east/2020
FOD-1220	イムイェム			飲食店	カレー	食べログ カレー 百名店 2020	神奈川県					神奈川県 川崎市宮前区			https://tabelog.com/kanagawa/A1405/A140507/14003331/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー EAST / Tabelog ID 14003331 / https://award.tabelog.com/hyakumeiten/curry_east/2020
FOD-1221	マジックスパイス 札幌本店			飲食店	カレー	食べログ カレー 百名店 2020	北海道					北海道 南郷７丁目駅			https://tabelog.com/hokkaido/A0101/A010301/1000163/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー EAST / Tabelog ID 1000163 / https://award.tabelog.com/hyakumeiten/curry_east/2020
FOD-1222	STAR			飲食店	カレー	食べログ カレー 百名店 2020	北海道					北海道 小樽市			https://tabelog.com/hokkaido/A0106/A010601/1042370/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー EAST / Tabelog ID 1042370 / https://award.tabelog.com/hyakumeiten/curry_east/2020
FOD-1223	アジャンタ 総本家			飲食店	カレー	食べログ カレー 百名店 2020	北海道					北海道 元町（札幌）駅			https://tabelog.com/hokkaido/A0101/A010202/1006509/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー EAST / Tabelog ID 1006509 / https://award.tabelog.com/hyakumeiten/curry_east/2020
FOD-1224	カレーハウス 横浜 ボンベイ			飲食店	カレー	食べログ カレー 百名店 2020	神奈川県					神奈川県 戸塚駅			https://tabelog.com/kanagawa/A1401/A140305/14000620/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー EAST / Tabelog ID 14000620 / https://award.tabelog.com/hyakumeiten/curry_east/2020
FOD-1225	エリックサウス KITTE名古屋店			飲食店	カレー	食べログ カレー 百名店 2020	愛知県					愛知県 名古屋駅			https://tabelog.com/aichi/A2301/A230101/23060430/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー EAST / Tabelog ID 23060430 / https://award.tabelog.com/hyakumeiten/curry_east/2020
FOD-1226	レッドチリ			飲食店	カレー	食べログ カレー 百名店 2020	北海道					北海道 西２８丁目駅			https://tabelog.com/hokkaido/A0101/A010105/1003320/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー EAST / Tabelog ID 1003320 / https://award.tabelog.com/hyakumeiten/curry_east/2020
FOD-1227	ニュールドリ			飲食店	カレー	食べログ カレー 百名店 2020	埼玉県					埼玉県 谷塚駅			https://tabelog.com/saitama/A1102/A110203/11035816/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー EAST / Tabelog ID 11035816 / https://award.tabelog.com/hyakumeiten/curry_east/2020
FOD-1228	ラマイ 横浜伊勢佐木モール店			飲食店	カレー	食べログ カレー 百名店 2020	神奈川県					神奈川県 関内駅			https://tabelog.com/kanagawa/A1401/A140104/14045095/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー EAST / Tabelog ID 14045095 / https://award.tabelog.com/hyakumeiten/curry_east/2020
FOD-1229	マドラスミールス			飲食店	カレー	食べログ カレー 百名店 2020	神奈川県					神奈川県 新丸子駅			https://tabelog.com/kanagawa/A1405/A140504/14043719/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー EAST / Tabelog ID 14043719 / https://award.tabelog.com/hyakumeiten/curry_east/2020
FOD-1230	gopのアナグラ			飲食店	カレー	食べログ カレー 百名店 2020	北海道					北海道 札幌市西区			https://tabelog.com/hokkaido/A0101/A010204/1000635/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー EAST / Tabelog ID 1000635 / https://award.tabelog.com/hyakumeiten/curry_east/2020
FOD-1231	カレーの店 マボロシ			飲食店	カレー	食べログ カレー 百名店 2020	神奈川県					神奈川県 相模原市中央区			https://tabelog.com/kanagawa/A1407/A140701/14040492/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー EAST / Tabelog ID 14040492 / https://award.tabelog.com/hyakumeiten/curry_east/2020
FOD-1232	天竺 札幌清田本店			飲食店	カレー	食べログ カレー 百名店 2020	北海道					北海道 札幌市清田区			https://tabelog.com/hokkaido/A0101/A010304/1039442/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー EAST / Tabelog ID 1039442 / https://award.tabelog.com/hyakumeiten/curry_east/2020
FOD-1233	コジコジ			飲食店	カレー	食べログ カレー 百名店 2020	茨城県					茨城県 水戸市			https://tabelog.com/ibaraki/A0801/A080101/8014163/		未確認				46232	店舗照合済	食べログ 百名店 2020 / カレー EAST / Tabelog ID 8014163 / https://award.tabelog.com/hyakumeiten/curry_east/2020
